Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,Loan_Amount_Term,Credit_History,Loan_Status,PAR_Rural,PAR_Semiurban,prediksi,label_asli
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,0.6028017072383719,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,164.37417847771832,228.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.1791362492187751,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,127.53085719976627,130.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.2025632611134686,-0.0595943486521273,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,160.52484728506636,158.0
2.117107190754133,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.4101298630056131,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,116.42617036813088,71.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.4399460599624957,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,113.48107921518692,70.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,0.392600736557975,-0.5932865014550349,0.2088859488448826,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,140.00328003957475,107.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.2762846272156509,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,133.5142152743924,120.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,-2.5471169737663755,-0.3937473372051281,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,157.50912162405012,66.0
-0.4723426401682528,-0.7288155252362811,2.236021351102195,1.8926408936295356,0.392600736557975,-0.45157765328084,-0.0117125121558452,0.2732312961117544,0.41173269183271,1.4825372395547665,1.5588994828934168,-0.7820157008848647,122.68644692585941,173.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,-2.5471169737663755,-0.7213978532148273,0.4790763119310456,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,149.34115219739232,110.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.0660968211954289,-0.5544873301529852,0.2732312961117544,-2.428760260810931,1.4825372395547665,-0.6414781780182107,1.2787467040220322,127.12674355942576,72.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.3912899583350553,0.1938373716603369,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,141.76962277860594,153.0
-0.4723426401682528,-0.7288155252362811,2.236021351102195,1.8926408936295356,0.392600736557975,-0.5459410018916334,-0.2966094393087234,2.137275916251945,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,139.62847388642635,94.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,1.8926408936295356,0.392600736557975,-0.2952883571442135,-0.0106864728023535,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,127.56976361430469,128.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,-2.5471169737663755,-0.3419785556755956,0.6425585822540657,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,182.49986245671784,88.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.391617608851065,0.4828384562271821,-0.6587910139583409,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,117.25223785586779,95.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.4791002966256548,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,106.73022575244404,59.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.0918173867021903,0.7472145963102249,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,140.9770364799756,151.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,0.392600736557975,-0.3683544222143764,0.0539540064676272,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,131.62400964678312,140.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.1316269243973687,-0.5544873301529852,-2.522835634098532,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,97.91210856626203,73.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.5226778152549447,-0.169722572593576,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,121.04983713509671,128.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.0660968211954289,0.6996747729317736,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,161.29789078691496,236.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.1057425336326025,-0.5544873301529852,2.137275916251945,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,171.5200065038161,158.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,0.392600736557975,0.241075537563664,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,146.4003088697058,200.0
2.117107190754133,1.372089322158445,0.2534695683198878,-0.5283622494715786,0.392600736557975,1.2874274604406384,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,182.74731940889805,40.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,0.4799327637347347,0.7280618617117122,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,159.2702565515706,187.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,1.8926408936295356,0.392600736557975,-0.5644532560461814,0.2786566248823222,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,121.57139360860052,131.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.325268379359101,-0.5544873301529852,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,1.2787467040220322,125.836714882328,127.0
2.117107190754133,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.2605574024471854,-0.5544873301529852,-2.522835634098532,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,90.03996699880607,116.0
-0.4723426401682528,-0.7288155252362811,2.236021351102195,-0.5283622494715786,0.392600736557975,-0.2125566018517644,-0.5544873301529852,-2.522835634098532,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,137.32767164800316,40.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.3609822856041582,-0.315078147671575,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,139.07127753092567,70.0
2.117107190754133,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.5035102600683774,0.9797835164350234,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,126.64699096405853,100.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,1.8926408936295356,0.392600736557975,-0.4142254944557343,0.0440356260505402,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,105.57227877663134,105.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.3562313531220176,0.3822865995849898,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,115.69285638645617,110.0
2.117107190754133,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,0.753029468828819,0.015306524152771,0.2732312961117544,0.41173269183271,1.4825372395547665,1.5588994828934168,-0.7820157008848647,155.18458901987532,225.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,1.8926408936295356,0.392600736557975,0.1134556615778862,-0.5544873301529852,0.2732312961117544,-2.428760260810931,1.4825372395547665,1.5588994828934168,-0.7820157008848647,138.01809949902585,218.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.2777590545376946,0.3241443695537901,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,156.9700260578405,173.0
-0.4723426401682528,-0.7288155252362811,2.236021351102195,-0.5283622494715786,0.392600736557975,0.0490723351819803,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,162.86450822253283,128.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.4415843125425442,-0.1553580216446914,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,133.70477806150626,97.0
2.117107190754133,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.6594719056889942,0.088839344486347,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,106.71710051910092,167.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.0143280396658964,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,128.06770798470316,136.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,1.8926408936295356,0.392600736557975,-0.5184183585468186,0.3087537792514138,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,118.93919944943855,128.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,-2.5471169737663755,0.753029468828819,-0.5544873301529852,0.2732312961117544,0.41173269183271,1.4825372395547665,1.5588994828934168,-0.7820157008848647,197.8021235477462,155.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.4289697676761708,0.1350111153934761,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,139.77307651720187,110.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.5552790415979099,0.1052559741422151,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,105.53567764662432,74.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,1.8926408936295356,0.392600736557975,-0.243519575614681,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,109.71344633832108,124.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,0.392600736557975,-0.2027270863714735,0.5977548638182589,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,156.52958462492273,201.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.3665523443763231,0.1514277450493442,0.2732312961117544,-2.428760260810931,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,140.16326945746007,104.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.2384409926165307,0.0382214030474202,0.2732312961117544,-2.428760260810931,1.4825372395547665,1.5588994828934168,-0.7820157008848647,147.4302322942706,149.0
2.117107190754133,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.0660968211954289,-0.5544873301529852,0.2732312961117544,-2.428760260810931,1.4825372395547665,-0.6414781780182107,1.2787467040220322,108.232078324234,103.0
-0.4723426401682528,1.372089322158445,0.2534695683198878,1.8926408936295356,-2.5471169737663755,-0.4315909718042484,-0.0271031024582216,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,1.2787467040220322,91.468781735003,190.0
2.117107190754133,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,0.753029468828819,-0.5544873301529852,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,1.2787467040220322,157.43135434899466,214.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,1.8926408936295356,0.392600736557975,-0.5903376468109477,0.448979157561954,0.2732312961117544,-2.428760260810931,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,136.88066818438284,93.0
2.117107190754133,1.372089322158445,-0.7378063230712658,1.8926408936295356,0.392600736557975,-0.3282172340031883,-0.5544873301529852,0.2732312961117544,0.41173269183271,1.4825372395547665,1.5588994828934168,-0.7820157008848647,89.87540993497667,95.0
-0.4723426401682528,-0.7288155252362811,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.3596716835401194,0.4941248891155914,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,138.03468885012379,172.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,1.8926408936295356,0.392600736557975,-0.511537697710615,-0.5544873301529852,0.2732312961117544,0.41173269183271,1.4825372395547665,1.5588994828934168,-0.7820157008848647,111.91530008551128,113.0
-0.4723426401682528,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,-0.2708783937014909,1.070074979542298,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,-0.7820157008848647,138.9127715519475,176.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,-2.5471169737663755,0.3904841728640869,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,188.68875173823915,240.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,0.392600736557975,-0.4286421171601611,0.101151816728248,0.2732312961117544,-2.428760260810931,1.4825372395547665,1.5588994828934168,-0.7820157008848647,138.9807549758048,146.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,0.1861940761320394,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,149.78990019331016,205.0
-0.4723426401682528,-0.7288155252362811,2.236021351102195,-0.5283622494715786,0.392600736557975,5.667623383716302,-0.5544873301529852,-2.522835634098532,-2.428760260810931,-0.6745193127832111,-0.6414781780182107,1.2787467040220322,289.6055852797112,600.0
-0.4723426401682528,-0.7288155252362811,0.2534695683198878,-0.5283622494715786,0.392600736557975,-0.2762846272156509,0.4459010395014787,0.2732312961117544,0.41173269183271,1.4825372395547665,-0.6414781780182107,1.2787467040220322,144.50404110867183,151.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,-2.5471169737663755,0.2014298251264904,-0.5544873301529852,0.2732312961117544,-2.428760260810931,1.4825372395547665,1.5588994828934168,-0.7820157008848647,176.42473793065653,128.0
2.117107190754133,-0.7288155252362811,-0.7378063230712658,1.8926408936295356,-2.5471169737663755,0.2848168814509589,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,1.5588994828934168,-0.7820157008848647,145.68783801890208,138.0
-0.4723426401682528,-0.7288155252362811,1.2447454597110414,-0.5283622494715786,0.392600736557975,-0.3773648114046432,-0.0756689651901648,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,141.0283816209733,113.0
2.117107190754133,1.372089322158445,-0.7378063230712658,-0.5283622494715786,0.392600736557975,0.0977284368094206,-0.5544873301529852,0.2732312961117544,0.41173269183271,-0.6745193127832111,-0.6414781780182107,-0.7820157008848647,132.17847526422463,156.0
